code_maitre,cle,classe,sous_classe,code_atih,libelle
M22.16,M2216,ATIH s'arrête à un niveau supérieur,préfixe ATIH M221 (type MCO 0),M221,"Subluxation récidivante de la rotule - "" Jambe """
M22.17,M2217,ATIH s'arrête à un niveau supérieur,préfixe ATIH M221 (type MCO 0),M221,"Subluxation récidivante de la rotule - "" Cheville et pied """
M22.18,M2218,ATIH s'arrête à un niveau supérieur,préfixe ATIH M221 (type MCO 0),M221,"Subluxation récidivante de la rotule - "" Autres """
M22.19,M2219,ATIH s'arrête à un niveau supérieur,préfixe ATIH M221 (type MCO 0),M221,"Subluxation récidivante de la rotule - "" Siège non précisé """
M22.20,M2220,ATIH s'arrête à un niveau supérieur,préfixe ATIH M222 (type MCO 0),M222,"Lésions fémoropatellaires - "" Sièges multiples """
M22.21,M2221,ATIH s'arrête à un niveau supérieur,préfixe ATIH M222 (type MCO 0),M222,"Lésions fémoropatellaires - "" Région scapulaire """
M22.22,M2222,ATIH s'arrête à un niveau supérieur,préfixe ATIH M222 (type MCO 0),M222,"Lésions fémoropatellaires - "" Bras """
M22.23,M2223,ATIH s'arrête à un niveau supérieur,préfixe ATIH M222 (type MCO 0),M222,"Lésions fémoropatellaires - "" Avant-bras """
M22.24,M2224,ATIH s'arrête à un niveau supérieur,préfixe ATIH M222 (type MCO 0),M222,"Lésions fémoropatellaires - "" Main """
M22.25,M2225,ATIH s'arrête à un niveau supérieur,préfixe ATIH M222 (type MCO 0),M222,"Lésions fémoropatellaires - "" Région pelvienne et cuisse """
M22.26,M2226,ATIH s'arrête à un niveau supérieur,préfixe ATIH M222 (type MCO 0),M222,"Lésions fémoropatellaires - "" Jambe """
M22.27,M2227,ATIH s'arrête à un niveau supérieur,préfixe ATIH M222 (type MCO 0),M222,"Lésions fémoropatellaires - "" Cheville et pied """
M22.28,M2228,ATIH s'arrête à un niveau supérieur,préfixe ATIH M222 (type MCO 0),M222,"Lésions fémoropatellaires - "" Autres """
M22.29,M2229,ATIH s'arrête à un niveau supérieur,préfixe ATIH M222 (type MCO 0),M222,"Lésions fémoropatellaires - "" Siège non précisé """
M22.30,M2230,ATIH s'arrête à un niveau supérieur,préfixe ATIH M223 (type MCO 0),M223,"Autres déplacements de la rotule - "" Sièges multiples """
M22.31,M2231,ATIH s'arrête à un niveau supérieur,préfixe ATIH M223 (type MCO 0),M223,"Autres déplacements de la rotule - "" Région scapulaire """
M22.32,M2232,ATIH s'arrête à un niveau supérieur,préfixe ATIH M223 (type MCO 0),M223,"Autres déplacements de la rotule - "" Bras """
M22.33,M2233,ATIH s'arrête à un niveau supérieur,préfixe ATIH M223 (type MCO 0),M223,"Autres déplacements de la rotule - "" Avant-bras """
M22.34,M2234,ATIH s'arrête à un niveau supérieur,préfixe ATIH M223 (type MCO 0),M223,"Autres déplacements de la rotule - "" Main """
M22.35,M2235,ATIH s'arrête à un niveau supérieur,préfixe ATIH M223 (type MCO 0),M223,"Autres déplacements de la rotule - "" Région pelvienne et cuisse """
M22.36,M2236,ATIH s'arrête à un niveau supérieur,préfixe ATIH M223 (type MCO 0),M223,"Autres déplacements de la rotule - "" Jambe """
M22.37,M2237,ATIH s'arrête à un niveau supérieur,préfixe ATIH M223 (type MCO 0),M223,"Autres déplacements de la rotule - "" Cheville et pied """
M22.38,M2238,ATIH s'arrête à un niveau supérieur,préfixe ATIH M223 (type MCO 0),M223,"Autres déplacements de la rotule - "" Autres """
M22.39,M2239,ATIH s'arrête à un niveau supérieur,préfixe ATIH M223 (type MCO 0),M223,"Autres déplacements de la rotule - "" Siège non précisé """
M22.40,M2240,ATIH s'arrête à un niveau supérieur,préfixe ATIH M224 (type MCO 0),M224,"Chondromalacie rotulienne - "" Sièges multiples """
M22.41,M2241,ATIH s'arrête à un niveau supérieur,préfixe ATIH M224 (type MCO 0),M224,"Chondromalacie rotulienne - "" Région scapulaire """
M22.42,M2242,ATIH s'arrête à un niveau supérieur,préfixe ATIH M224 (type MCO 0),M224,"Chondromalacie rotulienne - "" Bras """
M22.43,M2243,ATIH s'arrête à un niveau supérieur,préfixe ATIH M224 (type MCO 0),M224,"Chondromalacie rotulienne - "" Avant-bras """
M22.44,M2244,ATIH s'arrête à un niveau supérieur,préfixe ATIH M224 (type MCO 0),M224,"Chondromalacie rotulienne - "" Main """
M22.45,M2245,ATIH s'arrête à un niveau supérieur,préfixe ATIH M224 (type MCO 0),M224,"Chondromalacie rotulienne - "" Région pelvienne et cuisse """
M22.46,M2246,ATIH s'arrête à un niveau supérieur,préfixe ATIH M224 (type MCO 0),M224,"Chondromalacie rotulienne - "" Jambe """
M22.47,M2247,ATIH s'arrête à un niveau supérieur,préfixe ATIH M224 (type MCO 0),M224,"Chondromalacie rotulienne - "" Cheville et pied """
M22.48,M2248,ATIH s'arrête à un niveau supérieur,préfixe ATIH M224 (type MCO 0),M224,"Chondromalacie rotulienne - "" Autres """
M22.49,M2249,ATIH s'arrête à un niveau supérieur,préfixe ATIH M224 (type MCO 0),M224,"Chondromalacie rotulienne - "" Siège non précisé """
M22.80,M2280,ATIH s'arrête à un niveau supérieur,préfixe ATIH M228 (type MCO 0),M228,"Autres lésions de la rotule - "" Sièges multiples """
M22.81,M2281,ATIH s'arrête à un niveau supérieur,préfixe ATIH M228 (type MCO 0),M228,"Autres lésions de la rotule - "" Région scapulaire """
M22.82,M2282,ATIH s'arrête à un niveau supérieur,préfixe ATIH M228 (type MCO 0),M228,"Autres lésions de la rotule - "" Bras """
M22.83,M2283,ATIH s'arrête à un niveau supérieur,préfixe ATIH M228 (type MCO 0),M228,"Autres lésions de la rotule - "" Avant-bras """
M22.84,M2284,ATIH s'arrête à un niveau supérieur,préfixe ATIH M228 (type MCO 0),M228,"Autres lésions de la rotule - "" Main """
M22.85,M2285,ATIH s'arrête à un niveau supérieur,préfixe ATIH M228 (type MCO 0),M228,"Autres lésions de la rotule - "" Région pelvienne et cuisse """
M22.86,M2286,ATIH s'arrête à un niveau supérieur,préfixe ATIH M228 (type MCO 0),M228,"Autres lésions de la rotule - "" Jambe """
M22.87,M2287,ATIH s'arrête à un niveau supérieur,préfixe ATIH M228 (type MCO 0),M228,"Autres lésions de la rotule - "" Cheville et pied """
M22.88,M2288,ATIH s'arrête à un niveau supérieur,préfixe ATIH M228 (type MCO 0),M228,"Autres lésions de la rotule - "" Autres """
M22.89,M2289,ATIH s'arrête à un niveau supérieur,préfixe ATIH M228 (type MCO 0),M228,"Autres lésions de la rotule - "" Siège non précisé """
M22.90,M2290,ATIH s'arrête à un niveau supérieur,préfixe ATIH M229 (type MCO 0),M229,"Lésion de la rotule, sans précision - "" Sièges multiples """
M22.91,M2291,ATIH s'arrête à un niveau supérieur,préfixe ATIH M229 (type MCO 0),M229,"Lésion de la rotule, sans précision - "" Région scapulaire """
M22.92,M2292,ATIH s'arrête à un niveau supérieur,préfixe ATIH M229 (type MCO 0),M229,"Lésion de la rotule, sans précision - "" Bras """
M22.93,M2293,ATIH s'arrête à un niveau supérieur,préfixe ATIH M229 (type MCO 0),M229,"Lésion de la rotule, sans précision - "" Avant-bras """
M22.94,M2294,ATIH s'arrête à un niveau supérieur,préfixe ATIH M229 (type MCO 0),M229,"Lésion de la rotule, sans précision - "" Main """
M22.95,M2295,ATIH s'arrête à un niveau supérieur,préfixe ATIH M229 (type MCO 0),M229,"Lésion de la rotule, sans précision - "" Région pelvienne et cuisse """
M22.96,M2296,ATIH s'arrête à un niveau supérieur,préfixe ATIH M229 (type MCO 0),M229,"Lésion de la rotule, sans précision - "" Jambe """
M22.97,M2297,ATIH s'arrête à un niveau supérieur,préfixe ATIH M229 (type MCO 0),M229,"Lésion de la rotule, sans précision - "" Cheville et pied """
M22.98,M2298,ATIH s'arrête à un niveau supérieur,préfixe ATIH M229 (type MCO 0),M229,"Lésion de la rotule, sans précision - "" Autres """
M22.99,M2299,ATIH s'arrête à un niveau supérieur,préfixe ATIH M229 (type MCO 0),M229,"Lésion de la rotule, sans précision - "" Siège non précisé """
M23.07,M2307,ATIH s'arrête à un niveau supérieur,préfixe ATIH M230 (type MCO 0),M230,"Kyste du ménisque - "" Capsule articulaire """
M23.17,M2317,ATIH s'arrête à un niveau supérieur,préfixe ATIH M231 (type MCO 0),M231,"Ménisque discoïde (congénital) - "" Capsule articulaire """
M23.27,M2327,ATIH s'arrête à un niveau supérieur,préfixe ATIH M232 (type MCO 0),M232,"Lésion du ménisque due à une déchirure ou un traumatisme ancien - "" Capsule articulaire """
M23.37,M2337,ATIH s'arrête à un niveau supérieur,préfixe ATIH M233 (type MCO 0),M233,"Autres atteintes du ménisque - "" Capsule articulaire """
M23.47,M2347,ATIH s'arrête à un niveau supérieur,préfixe ATIH M234 (type MCO 0),M234,"Souris intraarticulaire du genou - "" Capsule articulaire """
M23.55,M2355,ATIH s'arrête à un niveau supérieur,préfixe ATIH M235 (type MCO 0),M235,"Instabilité chronique du genou - "" Corne postérieure du ménisque externe """
M23.56,M2356,ATIH s'arrête à un niveau supérieur,préfixe ATIH M235 (type MCO 0),M235,"Instabilité chronique du genou - "" Partie autre et non précisée du ménisque externe """
M23.65,M2365,ATIH s'arrête à un niveau supérieur,préfixe ATIH M236 (type MCO 0),M236,"Autres ruptures spontanées de ligament(s) du genou - "" Corne postérieure du ménisque externe """
M23.66,M2366,ATIH s'arrête à un niveau supérieur,préfixe ATIH M236 (type MCO 0),M236,"Autres ruptures spontanées de ligament(s) du genou - "" Partie autre et non précisée du ménisque externe """
M23.85,M2385,ATIH s'arrête à un niveau supérieur,préfixe ATIH M238 (type MCO 0),M238,"Autres lésions internes du genou - "" Corne postérieure du ménisque externe """
M23.86,M2386,ATIH s'arrête à un niveau supérieur,préfixe ATIH M238 (type MCO 0),M238,"Autres lésions internes du genou - "" Partie autre et non précisée du ménisque externe """
M24.06,M2406,ATIH s'arrête à un niveau supérieur,préfixe ATIH M240 (type MCO 0),M240,"Souris intraarticulaire - "" Jambe """
M24.26,M2426,ATIH s'arrête à un niveau supérieur,préfixe ATIH M242 (type MCO 0),M242,"Lésion ligamentaire - "" Jambe """
M24.71,M2471,ATIH s'arrête à un niveau supérieur,préfixe ATIH M247 (type MCO 0),M247,"Protrusion acétabulaire - "" Région scapulaire """
M24.72,M2472,ATIH s'arrête à un niveau supérieur,préfixe ATIH M247 (type MCO 0),M247,"Protrusion acétabulaire - "" Bras """
M24.73,M2473,ATIH s'arrête à un niveau supérieur,préfixe ATIH M247 (type MCO 0),M247,"Protrusion acétabulaire - "" Avant-bras """
M24.74,M2474,ATIH s'arrête à un niveau supérieur,préfixe ATIH M247 (type MCO 0),M247,"Protrusion acétabulaire - "" Main """
M24.76,M2476,ATIH s'arrête à un niveau supérieur,préfixe ATIH M247 (type MCO 0),M247,"Protrusion acétabulaire - "" Jambe """
M24.77,M2477,ATIH s'arrête à un niveau supérieur,préfixe ATIH M247 (type MCO 0),M247,"Protrusion acétabulaire - "" Cheville et pied """
M24.78,M2478,ATIH s'arrête à un niveau supérieur,préfixe ATIH M247 (type MCO 0),M247,"Protrusion acétabulaire - "" Autres """
M24.79,M2479,ATIH s'arrête à un niveau supérieur,préfixe ATIH M247 (type MCO 0),M247,"Protrusion acétabulaire - "" Siège non précisé """
M40.01,M4001,ATIH s'arrête à un niveau supérieur,préfixe ATIH M400 (type MCO 0),M400,"Cyphose posturale - "" Région occipito-atloïdo-axoïdienne """
M40.08,M4008,ATIH s'arrête à un niveau supérieur,préfixe ATIH M400 (type MCO 0),M400,"Cyphose posturale - "" Région sacrée et sacrococcygienne """
M40.11,M4011,ATIH s'arrête à un niveau supérieur,préfixe ATIH M401 (type MCO 0),M401,"Autres cyphoses secondaires - "" Région occipito-atloïdo-axoïdienne """
M40.18,M4018,ATIH s'arrête à un niveau supérieur,préfixe ATIH M401 (type MCO 0),M401,"Autres cyphoses secondaires - "" Région sacrée et sacrococcygienne """
M40.21,M4021,ATIH s'arrête à un niveau supérieur,préfixe ATIH M402 (type MCO 0),M402,"Cyphoses autres et non précisées - "" Région occipito-atloïdo-axoïdienne """
M40.28,M4028,ATIH s'arrête à un niveau supérieur,préfixe ATIH M402 (type MCO 0),M402,"Cyphoses autres et non précisées - "" Région sacrée et sacrococcygienne """
M40.31,M4031,ATIH s'arrête à un niveau supérieur,préfixe ATIH M403 (type MCO 0),M403,"Syndrome du dos plat - "" Région occipito-atloïdo-axoïdienne """
M40.38,M4038,ATIH s'arrête à un niveau supérieur,préfixe ATIH M403 (type MCO 0),M403,"Syndrome du dos plat - "" Région sacrée et sacrococcygienne """
M40.41,M4041,ATIH s'arrête à un niveau supérieur,préfixe ATIH M404 (type MCO 0),M404,"Autres lordoses - "" Région occipito-atloïdo-axoïdienne """
M40.48,M4048,ATIH s'arrête à un niveau supérieur,préfixe ATIH M404 (type MCO 0),M404,"Autres lordoses - "" Région sacrée et sacrococcygienne """
M40.51,M4051,ATIH s'arrête à un niveau supérieur,préfixe ATIH M405 (type MCO 0),M405,"Lordose, sans précision - "" Région occipito-atloïdo-axoïdienne """
M40.58,M4058,ATIH s'arrête à un niveau supérieur,préfixe ATIH M405 (type MCO 0),M405,"Lordose, sans précision - "" Région sacrée et sacrococcygienne """
M41.01,M4101,ATIH s'arrête à un niveau supérieur,préfixe ATIH M410 (type MCO 0),M410,"Scoliose idiopathique infantile - "" Région occipito-atloïdo-axoïdienne """
M41.08,M4108,ATIH s'arrête à un niveau supérieur,préfixe ATIH M410 (type MCO 0),M410,"Scoliose idiopathique infantile - "" Région sacrée et sacrococcygienne """
M41.11,M4111,ATIH s'arrête à un niveau supérieur,préfixe ATIH M411 (type MCO 0),M411,"Scoliose juvénile idiopathique - "" Région occipito-atloïdo-axoïdienne """
M41.18,M4118,ATIH s'arrête à un niveau supérieur,préfixe ATIH M411 (type MCO 0),M411,"Scoliose juvénile idiopathique - "" Région sacrée et sacrococcygienne """
M41.21,M4121,ATIH s'arrête à un niveau supérieur,préfixe ATIH M412 (type MCO 0),M412,"Autres scolioses idiopathiques - "" Région occipito-atloïdo-axoïdienne """
M41.28,M4128,ATIH s'arrête à un niveau supérieur,préfixe ATIH M412 (type MCO 0),M412,"Autres scolioses idiopathiques - "" Région sacrée et sacrococcygienne """
M41.31,M4131,ATIH s'arrête à un niveau supérieur,préfixe ATIH M413 (type MCO 0),M413,"Scoliose par anomalie dorsale - "" Région occipito-atloïdo-axoïdienne """
M41.38,M4138,ATIH s'arrête à un niveau supérieur,préfixe ATIH M413 (type MCO 0),M413,"Scoliose par anomalie dorsale - "" Région sacrée et sacrococcygienne """
M41.41,M4141,ATIH s'arrête à un niveau supérieur,préfixe ATIH M414 (type MCO 0),M414,"Scoliose neuromusculaire - "" Région occipito-atloïdo-axoïdienne """
M41.48,M4148,ATIH s'arrête à un niveau supérieur,préfixe ATIH M414 (type MCO 0),M414,"Scoliose neuromusculaire - "" Région sacrée et sacrococcygienne """
M41.51,M4151,ATIH s'arrête à un niveau supérieur,préfixe ATIH M415 (type MCO 0),M415,"Autres formes de scoliose secondaire - "" Région occipito-atloïdo-axoïdienne """
M41.58,M4158,ATIH s'arrête à un niveau supérieur,préfixe ATIH M415 (type MCO 0),M415,"Autres formes de scoliose secondaire - "" Région sacrée et sacrococcygienne """
M41.81,M4181,ATIH s'arrête à un niveau supérieur,préfixe ATIH M418 (type MCO 0),M418,"Autres formes de scoliose - "" Région occipito-atloïdo-axoïdienne """
M41.88,M4188,ATIH s'arrête à un niveau supérieur,préfixe ATIH M418 (type MCO 0),M418,"Autres formes de scoliose - "" Région sacrée et sacrococcygienne """
M41.91,M4191,ATIH s'arrête à un niveau supérieur,préfixe ATIH M419 (type MCO 0),M419,"Scoliose, sans précision - "" Région occipito-atloïdo-axoïdienne """
M41.98,M4198,ATIH s'arrête à un niveau supérieur,préfixe ATIH M419 (type MCO 0),M419,"Scoliose, sans précision - "" Région sacrée et sacrococcygienne """
M43.18,M4318,ATIH s'arrête à un niveau supérieur,préfixe ATIH M431 (type MCO 0),M431,"Spondylolisthésis - "" Région sacrée et sacrococcygienne """
M43.28,M4328,ATIH s'arrête à un niveau supérieur,préfixe ATIH M432 (type MCO 0),M432,"Autres soudures vertébrales - "" Région sacrée et sacrococcygienne """
M43.30,M4330,ATIH s'arrête à un niveau supérieur,préfixe ATIH M433 (type MCO 0),M433,"Subluxation récidivante atloïdoaxoïdienne avec myélopathie - "" Localisations vertébrales multiples """
M43.32,M4332,ATIH s'arrête à un niveau supérieur,préfixe ATIH M433 (type MCO 0),M433,"Subluxation récidivante atloïdoaxoïdienne avec myélopathie - "" Région cervicale """
M43.33,M4333,ATIH s'arrête à un niveau supérieur,préfixe ATIH M433 (type MCO 0),M433,"Subluxation récidivante atloïdoaxoïdienne avec myélopathie - "" Région cervicodorsal """
M43.34,M4334,ATIH s'arrête à un niveau supérieur,préfixe ATIH M433 (type MCO 0),M433,"Subluxation récidivante atloïdoaxoïdienne avec myélopathie - "" Région dorsale """
M43.35,M4335,ATIH s'arrête à un niveau supérieur,préfixe ATIH M433 (type MCO 0),M433,"Subluxation récidivante atloïdoaxoïdienne avec myélopathie - "" Région dorsolombaire """
M43.36,M4336,ATIH s'arrête à un niveau supérieur,préfixe ATIH M433 (type MCO 0),M433,"Subluxation récidivante atloïdoaxoïdienne avec myélopathie - "" Région lombaire """
M43.37,M4337,ATIH s'arrête à un niveau supérieur,préfixe ATIH M433 (type MCO 0),M433,"Subluxation récidivante atloïdoaxoïdienne avec myélopathie - "" Région lombosacrée """
